id,vl_fatu,vl_sldo,dt_refe,ds_cnae,dt_abrt
30,206107.7254562679,86969.79471338644,2023-07-01,99.77-3,2018-09-18
30,160339.89682106837,86969.79471338644,2023-08-01,99.77-3,2018-09-18
30,119017.13902069323,86969.79471338644,2023-09-01,99.77-3,2018-09-18
30,93272.01678916931,86969.79471338644,2023-10-01,99.77-3,2018-09-18
30,83255.69632960256,86969.79471338644,2023-11-01,99.77-3,2018-09-18
30,86692.97029813906,86969.79471338644,2023-12-01,99.77-3,2018-09-18
31,392066.9823202989,62453.10854143484,2023-01-01,53.35-8,2022-07-07
31,493707.9551169829,62453.10854143484,2023-02-01,53.35-8,2022-07-07
31,642589.2249785302,62453.10854143484,2023-03-01,53.35-8,2022-07-07
31,812302.5717817378,62453.10854143484,2023-04-01,53.35-8,2022-07-07
31,939966.8329847336,62453.10854143484,2023-05-01,53.35-8,2022-07-07
31,949071.3538736303,62453.10854143484,2023-06-01,53.35-8,2022-07-07
31,817753.1683573993,62453.10854143484,2023-07-01,53.35-8,2022-07-07
31,615996.090890622,62453.10854143484,2023-08-01,53.35-8,2022-07-07
31,440058.3131339456,62453.10854143484,2023-09-01,53.35-8,2022-07-07
31,332767.1786103994,62453.10854143484,2023-10-01,53.35-8,2022-07-07
31,288943.49607694655,62453.10854143484,2023-11-01,53.35-8,2022-07-07
31,295136.45827291004,62453.10854143484,2023-12-01,53.35-8,2022-07-07
32,76149.76508167207,47528.26875904767,2023-01-01,14.54-7,2019-06-14
32,94824.51707541193,47528.26875904767,2023-02-01,14.54-7,2019-06-14
32,123839.6635756321,47528.26875904767,2023-03-01,14.54-7,2019-06-14
32,160525.2537199588,47528.26875904767,2023-04-01,14.54-7,2019-06-14
32,196086.28454188642,47528.26875904767,2023-05-01,14.54-7,2019-06-14
32,216783.4092883151,47528.26875904767,2023-06-01,14.54-7,2019-06-14
32,213394.85596462816,47528.26875904767,2023-07-01,14.54-7,2019-06-14
32,191431.2047542541,47528.26875904767,2023-08-01,14.54-7,2019-06-14
32,167542.25270126146,47528.26875904767,2023-09-01,14.54-7,2019-06-14
32,156453.2778874978,47528.26875904767,2023-10-01,14.54-7,2019-06-14
32,166880.514627897,47528.26875904767,2023-11-01,14.54-7,2019-06-14
32,208103.33694984188,47528.26875904767,2023-12-01,14.54-7,2019-06-14
33,411695.77206773945,17484.888885545814,2023-01-01,81.37-6,2016-09-23
33,440492.6578186716,17484.888885545814,2023-02-01,81.37-6,2016-09-23
33,466518.95910733816,17484.888885545814,2023-03-01,81.37-6,2016-09-23
33,476138.1875506281,17484.888885545814,2023-04-01,81.37-6,2016-09-23
33,457134.75642471673,17484.888885545814,2023-05-01,81.37-6,2016-09-23
33,406254.2022320258,17484.888885545814,2023-06-01,81.37-6,2016-09-23
33,333174.4139411299,17484.888885545814,2023-07-01,81.37-6,2016-09-23
33,255467.88008796854,17484.888885545814,2023-08-01,81.37-6,2016-09-23
33,188191.33640738376,17484.888885545814,2023-09-01,81.37-6,2016-09-23
33,137646.67898606524,17484.888885545814,2023-10-01,81.37-6,2016-09-23
33,102717.02038114051,17484.888885545814,2023-11-01,81.37-6,2016-09-23
33,79231.9574482691,17484.888885545814,2023-12-01,81.37-6,2016-09-23
34,317870.60869302525,160466.98119844837,2023-01-01,91.88-3,2022-06-23
34,361752.6923291476,160466.98119844837,2023-02-01,91.88-3,2022-06-23
34,428612.60391546215,160466.98119844837,2023-03-01,91.88-3,2022-06-23
34,512872.5270541508,160466.98119844837,2023-04-01,91.88-3,2022-06-23
34,602954.5789047222,160466.98119844837,2023-05-01,91.88-3,2022-06-23
34,683506.0239250773,160466.98119844837,2023-06-01,91.88-3,2022-06-23
34,744100.8925498916,160466.98119844837,2023-07-01,91.88-3,2022-06-23
34,789457.8269363851,160466.98119844837,2023-08-01,91.88-3,2022-06-23
34,842451.8420571961,160466.98119844837,2023-09-01,91.88-3,2022-06-23
34,939778.0412709309,160466.98119844837,2023-10-01,91.88-3,2022-06-23
34,1131047.8310190963,160466.98119844837,2023-11-01,91.88-3,2022-06-23
34,1490349.1313870938,160466.98119844837,2023-12-01,91.88-3,2022-06-23
35,489617.5921069784,11603.946933351304,2023-01-01,38.56-1,2017-02-28
35,600022.0922713435,11603.946933351304,2023-02-01,38.56-1,2017-02-28
35,760771.0684539963,11603.946933351304,2023-03-01,38.56-1,2017-02-28
35,945072.858996525,11603.946933351304,2023-04-01,38.56-1,2017-02-28
35,1092881.639666364,11603.946933351304,2023-05-01,38.56-1,2017-02-28
35,1130643.8339005988,11603.946933351304,2023-06-01,38.56-1,2017-02-28
35,1030006.7995532721,11603.946933351304,2023-07-01,38.56-1,2017-02-28
35,845567.2969390205,11603.946933351304,2023-08-01,38.56-1,2017-02-28
35,668888.7976791007,11603.946933351304,2023-09-01,38.56-1,2017-02-28
35,556625.4820959256,11603.946933351304,2023-10-01,38.56-1,2017-02-28
35,521050.1296941338,11603.946933351304,2023-11-01,38.56-1,2017-02-28
35,561481.4638013998,11603.946933351304,2023-12-01,38.56-1,2017-02-28
36,249404.0523106025,182519.80816507922,2023-01-01,58.86-2,2017-01-20
36,285300.66084401926,182519.80816507922,2023-02-01,58.86-2,2017-01-20
36,337561.87936425966,182519.80816507922,2023-03-01,58.86-2,2017-01-20
36,399257.44345936825,182519.80816507922,2023-04-01,58.86-2,2017-01-20
36,457630.34116187395,182519.80816507922,2023-05-01,58.86-2,2017-01-20
36,497468.62376413215,182519.80816507922,2023-06-01,58.86-2,2017-01-20
36,510197.27366295655,182519.80816507922,2023-07-01,58.86-2,2017-01-20
36,501766.69303677033,182519.80816507922,2023-08-01,58.86-2,2017-01-20
36,490694.1848327465,182519.80816507922,2023-09-01,58.86-2,2017-01-20
36,498970.60418518085,182519.80816507922,2023-10-01,58.86-2,2017-01-20
36,547076.5593926318,182519.80816507922,2023-11-01,58.86-2,2017-01-20
36,657355.1210991094,182519.80816507922,2023-12-01,58.86-2,2017-01-20
37,182047.08602515896,149029.7094876212,2023-01-01,63.85-1,2024-07-01
37,208189.4133130305,149029.7094876212,2023-02-01,63.85-1,2024-07-01
37,245863.39248683685,149029.7094876212,2023-03-01,63.85-1,2024-07-01
37,289674.3814433948,149029.7094876212,2023-04-01,63.85-1,2024-07-01
37,329952.0267607314,149029.7094876212,2023-05-01,63.85-1,2024-07-01
37,355470.915256689,149029.7094876212,2023-06-01,63.85-1,2024-07-01
37,360280.00249353383,149029.7094876212,2023-07-01,63.85-1,2024-07-01
37,349223.4585479778,149029.7094876212,2023-08-01,63.85-1,2024-07-01
37,335876.6377295859,149029.7094876212,2023-09-01,63.85-1,2024-07-01
37,335416.44980174844,149029.7094876212,2023-10-01,63.85-1,2024-07-01
37,360830.350456263,149029.7094876212,2023-11-01,63.85-1,2024-07-01
37,425089.383347678,149029.7094876212,2023-12-01,63.85-1,2024-07-01
38,401254.65292202553,80914.04160944877,2023-01-01,86.10-1,2023-06-06
38,448349.4172965112,80914.04160944877,2023-02-01,86.10-1,2023-06-06
38,504582.34945791954,80914.04160944877,2023-03-01,86.10-1,2023-06-06
38,552267.2908997675,80914.04160944877,2023-04-01,86.10-1,2023-06-06
38,569355.7109647758,80914.04160944877,2023-05-01,86.10-1,2023-06-06
38,540674.0544704313,80914.04160944877,2023-06-01,86.10-1,2023-06-06
38,470316.1464032328,80914.04160944877,2023-07-01,86.10-1,2023-06-06
38,381057.6808192703,80914.04160944877,2023-08-01,86.10-1,2023-06-06
38,298563.98953236704,80914.04160944877,2023-09-01,86.10-1,2023-06-06
38,236951.24547114148,80914.04160944877,2023-10-01,86.10-1,2023-06-06
38,197767.4590449617,80914.04160944877,2023-11-01,86.10-1,2023-06-06
38,176509.83122956936,80914.04160944877,2023-12-01,86.10-1,2023-06-06
39,243633.4458068484,147600.20145737444,2023-01-01,60.66-3,2017-01-12
39,306167.95580252237,147600.20145737444,2023-02-01,60.66-3,2017-01-12
39,399203.03323854663,147600.20145737444,2023-03-01,60.66-3,2017-01-12
39,508275.654040593,147600.20145737444,2023-04-01,60.66-3,2017-01-12
39,596603.1266007103,147600.20145737444,2023-05-01,60.66-3,2017-01-12
39,616441.8941596741,147600.20145737444,2023-06-01,60.66-3,2017-01-12
39,549145.9899250603,147600.20145737444,2023-07-01,60.66-3,2017-01-12
39,432033.8482553786,147600.20145737444,2023-08-01,60.66-3,2017-01-12
39,324628.61975211644,147600.20145737444,2023-09-01,60.66-3,2017-01-12
39,258761.3514411102,147600.20145737444,2023-10-01,60.66-3,2017-01-12
39,236624.86433246871,147600.20145737444,2023-11-01,60.66-3,2017-01-12
39,254281.60538608595,147600.20145737444,2023-12-01,60.66-3,2017-01-12
40,525895.7379039467,169654.23320898786,2023-01-01,71.60-6,2024-06-14
40,612009.2412418257,169654.23320898786,2023-02-01,71.60-6,2024-06-14
40,725689.6936784261,169654.23320898786,2023-03-01,71.60-6,2024-06-14
40,839095.0890425743,169654.23320898786,2023-04-01,71.60-6,2024-06-14
40,908459.4752466847,169654.23320898786,2023-05-01,71.60-6,2024-06-14
40,893943.9654332593,169654.23320898786,2023-06-01,71.60-6,2024-06-14
40,792035.5211847149,169654.23320898786,2023-07-01,71.60-6,2024-06-14
40,644666.1169392411,169654.23320898786,2023-08-01,71.60-6,2024-06-14
40,506749.32230464794,169654.23320898786,2023-09-01,71.60-6,2024-06-14
40,409812.5530446984,169654.23320898786,2023-10-01,71.60-6,2024-06-14
40,358445.7289185444,169654.23320898786,2023-11-01,71.60-6,2024-06-14
40,345966.3291889254,169654.23320898786,2023-12-01,71.60-6,2024-06-14
41,554556.9174054163,182242.6319600493,2023-01-01,92.58-6,2020-12-27
41,710346.1909946201,182242.6319600493,2023-02-01,92.58-6,2020-12-27
41,978824.773190157,182242.6319600493,2023-03-01,92.58-6,2020-12-27
41,1372012.075848402,182242.6319600493,2023-04-01,92.58-6,2020-12-27
41,1855867.323759791,182242.6319600493,2023-05-01,92.58-6,2020-12-27
41,2324714.1338370885,182242.6319600493,2023-06-01,92.58-6,2020-12-27
41,2651352.949501357,182242.6319600493,2023-07-01,92.58-6,2020-12-27
41,2818383.332085332,182242.6319600493,2023-08-01,92.58-6,2020-12-27
41,2993631.4116749954,182242.6319600493,2023-09-01,92.58-6,2020-12-27
41,3482249.5919472724,182242.6319600493,2023-10-01,92.58-6,2020-12-27
41,4755716.8561681,182242.6319600493,2023-11-01,92.58-6,2020-12-27
41,7805950.226200279,182242.6319600493,2023-12-01,92.58-6,2020-12-27
42,120201.88689799358,75169.71334073723,2023-01-01,73.66-9,2016-12-13
42,155867.86285661577,75169.71334073723,2023-02-01,73.66-9,2016-12-13
42,218216.49405871006,75169.71334073723,2023-03-01,73.66-9,2016-12-13
42,311149.0260705478,75169.71334073723,2023-04-01,73.66-9,2016-12-13
42,427608.7377522165,75169.71334073723,2023-05-01,73.66-9,2016-12-13
42,542170.0361942338,75169.71334073723,2023-06-01,73.66-9,2016-12-13
42,622379.3575304913,75169.71334073723,2023-07-01,73.66-9,2016-12-13
42,662421.8711599965,75169.71334073723,2023-08-01,73.66-9,2016-12-13
42,703872.5236707792,75169.71334073723,2023-09-01,73.66-9,2016-12-13
42,823775.8804285179,75169.71334073723,2023-10-01,73.66-9,2016-12-13
42,1143404.4885343935,75169.71334073723,2023-11-01,73.66-9,2016-12-13
42,1927505.2203759302,75169.71334073723,2023-12-01,73.66-9,2016-12-13
43,424513.2661705115,195664.91096563786,2023-01-01,63.40-2,2022-08-19
43,493898.36977661884,195664.91096563786,2023-02-01,63.40-2,2022-08-19
43,564051.9998043632,195664.91096563786,2023-03-01,63.40-2,2022-08-19
43,598695.0792307202,195664.91096563786,2023-04-01,63.40-2,2022-08-19
43,561034.4056019315,195664.91096563786,2023-05-01,63.40-2,2022-08-19
43,446005.32451297,195664.91096563786,2023-06-01,63.40-2,2022-08-19
43,296017.40696591744,195664.91096563786,2023-07-01,63.40-2,2022-08-19
43,167868.69326193264,195664.91096563786,2023-08-01,63.40-2,2022-08-19
43,87003.6773575428,195664.91096563786,2023-09-01,63.40-2,2022-08-19
43,45012.2050104861,195664.91096563786,2023-10-01,63.40-2,2022-08-19
43,24864.969639171075,195664.91096563786,2023-11-01,63.40-2,2022-08-19
43,15009.255106003453,195664.91096563786,2023-12-01,63.40-2,2022-08-19
44,523855.37517311086,172944.9741111591,2023-01-01,10.35-8,2017-02-17
44,654364.8245264654,172944.9741111591,2023-02-01,10.35-8,2017-02-17
44,877173.4826595541,172944.9741111591,2023-03-01,10.35-8,2017-02-17
44,1200947.459394784,172944.9741111591,2023-04-01,10.35-8,2017-02-17
44,1603608.8200544815,172944.9741111591,2023-05-01,10.35-8,2017-02-17
44,2016848.9193464501,172944.9741111591,2023-06-01,10.35-8,2017-02-17
44,2359469.887662111,172944.9741111591,2023-07-01,10.35-8,2017-02-17
44,2624305.2492275834,172944.9741111591,2023-08-01,10.35-8,2017-02-17
44,2942665.5331968428,172944.9741111591,2023-09-01,10.35-8,2017-02-17
44,3587325.5003902856,172944.9741111591,2023-10-01,10.35-8,2017-02-17
44,5041639.651137364,172944.9741111591,2023-11-01,10.35-8,2017-02-17
44,8349042.052940849,172944.9741111591,2023-12-01,10.35-8,2017-02-17
45,83754.60214055088,31950.345629277977,2023-01-01,38.45-7,2015-11-10
45,106422.17075847382,31950.345629277977,2023-02-01,38.45-7,2015-11-10
45,141318.24317468677,31950.345629277977,2023-03-01,38.45-7,2015-11-10
45,184379.3422376858,31950.345629277977,2023-04-01,38.45-7,2015-11-10
45,222900.44440858727,31950.345629277977,2023-05-01,38.45-7,2015-11-10
45,238142.7859263527,31950.345629277977,2023-06-01,38.45-7,2015-11-10
45,220016.07909499053,31950.345629277977,2023-07-01,38.45-7,2015-11-10
45,180070.65934307626,31950.345629277977,2023-08-01,38.45-7,2015-11-10
45,141476.3726983162,31950.345629277977,2023-09-01,38.45-7,2015-11-10
45,118894.85144866636,31950.345629277977,2023-10-01,38.45-7,2015-11-10
45,115814.04650309279,31950.345629277977,2023-11-01,38.45-7,2015-11-10
45,133955.18430955408,31950.345629277977,2023-12-01,38.45-7,2015-11-10
46,330498.8107824233,54133.8891072986,2023-01-01,15.22-2,2017-12-14
46,374171.81160190125,54133.8891072986,2023-02-01,15.22-2,2017-12-14
46,440750.1660107759,54133.8891072986,2023-03-01,15.22-2,2017-12-14
46,524769.8480894109,54133.8891072986,2023-04-01,15.22-2,2017-12-14
46,615233.6336243193,54133.8891072986,2023-05-01,15.22-2,2017-12-14
46,697795.4422512047,54133.8891072986,2023-06-01,15.22-2,2017-12-14
46,762895.1762356914,54133.8891072986,2023-07-01,15.22-2,2017-12-14
46,815347.9095565974,54133.8891072986,2023-08-01,15.22-2,2017-12-14
46,877587.9898787313,54133.8891072986,2023-09-01,15.22-2,2017-12-14
46,986379.3869077981,54133.8891072986,2023-10-01,15.22-2,2017-12-14
46,1192699.8798707488,54133.8891072986,2023-11-01,15.22-2,2017-12-14
46,1573420.8660027783,54133.8891072986,2023-12-01,15.22-2,2017-12-14
47,511234.0711549324,48104.71185951147,2023-01-01,42.20-1,2021-09-16
47,539127.5978769311,48104.71185951147,2023-02-01,42.20-1,2021-09-16
47,550781.9981689268,48104.71185951147,2023-03-01,42.20-1,2021-09-16
47,529496.5452520413,48104.71185951147,2023-04-01,42.20-1,2021-09-16
47,466582.91986929637,48104.71185951147,2023-05-01,42.20-1,2021-09-16
47,370218.3022901659,48104.71185951147,2023-06-01,42.20-1,2021-09-16
47,263552.11432867957,48104.71185951147,2023-07-01,42.20-1,2021-09-16
47,170715.30610775301,48104.71185951147,2023-08-01,42.20-1,2021-09-16
47,103674.59510576114,48104.71185951147,2023-09-01,42.20-1,2021-09-16
47,61219.520507943045,48104.71185951147,2023-10-01,42.20-1,2021-09-16
47,36217.77631322062,48104.71185951147,2023-11-01,42.20-1,2021-09-16
47,21771.366484575505,48104.71185951147,2023-12-01,42.20-1,2021-09-16
48,238882.918313522,67488.45836212492,2023-01-01,96.11-4,2022-05-11
48,282061.1178329959,67488.45836212492,2023-02-01,96.11-4,2022-05-11
48,355167.5132906272,67488.45836212492,2023-03-01,96.11-4,2022-05-11
48,460790.34855543874,67488.45836212492,2023-04-01,96.11-4,2022-05-11
48,596930.2490602218,67488.45836212492,2023-05-01,96.11-4,2022-05-11
48,755446.3354037402,67488.45836212492,2023-06-01,96.11-4,2022-05-11
48,929016.6168812491,67488.45836212492,2023-07-01,96.11-4,2022-05-11
48,1128537.3320706293,67488.45836212492,2023-08-01,96.11-4,2022-05-11
48,1404852.5140239757,67488.45836212492,2023-09-01,96.11-4,2022-05-11
48,1875146.4574147447,67488.45836212492,2023-10-01,96.11-4,2022-05-11
48,2784063.1527097835,67488.45836212492,2023-11-01,96.11-4,2022-05-11
48,4674069.355679315,67488.45836212492,2023-12-01,96.11-4,2022-05-11
49,405584.9551278889,138927.5841935489,2023-01-01,46.39-4,2021-05-11
49,439998.0111844747,138927.5841935489,2023-02-01,46.39-4,2021-05-11
49,477381.9342851273,138927.5841935489,2023-03-01,46.39-4,2021-05-11
49,503731.1117535676,138927.5841935489,2023-04-01,46.39-4,2021-05-11
49,504080.6594936157,138927.5841935489,2023-05-01,46.39-4,2021-05-11
49,470337.7428699893,138927.5841935489,2023-06-01,46.39-4,2021-05-11
49,407829.390626109,138927.5841935489,2023-07-01,46.39-4,2021-05-11
49,333120.83264841244,138927.5841935489,2023-08-01,46.39-4,2021-05-11
49,263741.38934601814,138927.5841935489,2023-09-01,46.39-4,2021-05-11
49,209539.2962332268,138927.5841935489,2023-10-01,46.39-4,2021-05-11
49,171894.51042184656,138927.5841935489,2023-11-01,46.39-4,2021-05-11
49,147592.2516435263,138927.5841935489,2023-12-01,46.39-4,2021-05-11
50,420645.1745359237,17080.943889598348,2023-01-01,69.35-7,2021-03-04
50,475690.8991629153,17080.943889598348,2023-02-01,69.35-7,2021-03-04
50,527750.676365436,17080.943889598348,2023-03-01,69.35-7,2021-03-04
50,548251.598860728,17080.943889598348,2023-04-01,69.35-7,2021-03-04
50,510711.69918765733,17080.943889598348,2023-05-01,69.35-7,2021-03-04
50,413077.2231273462,17080.943889598348,2023-06-01,69.35-7,2021-03-04
50,286970.10771876766,17080.943889598348,2023-07-01,69.35-7,2021-03-04
50,174868.53752872377,17080.943889598348,2023-08-01,69.35-7,2021-03-04
50,98665.63297999217,17080.943889598348,2023-09-01,69.35-7,2021-03-04
50,55231.02466645626,17080.943889598348,2023-10-01,69.35-7,2021-03-04
50,32379.70339220226,17080.943889598348,2023-11-01,69.35-7,2021-03-04
50,20302.748698423657,17080.943889598348,2023-12-01,69.35-7,2021-03-04
51,124471.42864847585,108166.79375633234,2023-01-01,43.13-9,2022-04-02
51,147041.63795508785,108166.79375633234,2023-02-01,43.13-9,2022-04-02
51,177989.99054093933,108166.79375633234,2023-03-01,43.13-9,2022-04-02
51,210700.87863676468,108166.79375633234,2023-04-01,43.13-9,2022-04-02
51,233576.5207518205,108166.79375633234,2023-05-01,43.13-9,2022-04-02
51,234789.92542558894,108166.79375633234,2023-06-01,43.13-9,2022-04-02
51,211687.75930692558,108166.79375633234,2023-07-01,43.13-9,2022-04-02
51,174825.3611587149,108166.79375633234,2023-08-01,43.13-9,2022-04-02
51,139620.13136214003,108166.79375633234,2023-09-01,43.13-9,2022-04-02
51,115546.51187444464,108166.79375633234,2023-10-01,43.13-9,2022-04-02
51,104610.03462060935,108166.79375633234,2023-11-01,43.13-9,2022-04-02
51,105809.32550910318,108166.79375633234,2023-12-01,43.13-9,2022-04-02
52,209134.36014362707,61654.53536221077,2023-01-01,28.93-7,2016-05-08
52,260032.12692389646,61654.53536221077,2023-02-01,28.93-7,2016-05-08
52,339857.6146619845,61654.53536221077,2023-03-01,28.93-7,2016-05-08
52,442336.8160271108,61654.53536221077,2023-04-01,28.93-7,2016-05-08
52,544928.9732222019,61654.53536221077,2023-05-01,28.93-7,2016-05-08
52,610908.3554900348,61654.53536221077,2023-06-01,28.93-7,2016-05-08
52,613621.2264843375,61654.53536221077,2023-07-01,28.93-7,2016-05-08
52,565078.4885502957,61654.53536221077,2023-08-01,28.93-7,2016-05-08
52,509812.8665750641,61654.53536221077,2023-09-01,28.93-7,2016-05-08
52,491443.57167980814,61654.53536221077,2023-10-01,28.93-7,2016-05-08
52,540887.4446240867,61654.53536221077,2023-11-01,28.93-7,2016-05-08
52,695514.9425986682,61654.53536221077,2023-12-01,28.93-7,2016-05-08
53,217650.73502755485,30414.300209560173,2023-01-01,78.57-7,2018-01-31
53,279364.4467196725,30414.300209560173,2023-02-01,78.57-7,2018-01-31
53,380126.60727310204,30414.300209560173,2023-03-01,78.57-7,2018-01-31
53,516097.48883816187,30414.300209560173,2023-04-01,78.57-7,2018-01-31
53,660134.6367960274,30414.300209560173,2023-05-01,78.57-7,2018-01-31
53,759650.3108290347,30414.300209560173,2023-06-01,78.57-7,2018-01-31
53,770334.1606532465,30414.300209560173,2023-07-01,78.57-7,2018-01-31
53,705131.948456546,30414.300209560173,2023-08-01,78.57-7,2018-01-31
53,629963.8963114528,30414.300209560173,2023-09-01,78.57-7,2018-01-31
53,609957.218579081,30414.300209560173,2023-10-01,78.57-7,2018-01-31
53,692069.5991115891,30414.300209560173,2023-11-01,78.57-7,2018-01-31
53,942558.7097133897,30414.300209560173,2023-12-01,78.57-7,2018-01-31
